Site,Abundance,Species
NOAA DOMES 2_IFR1_DJ50,2,Leptognathiidae
ECHO I (T)_H354,2,Leptognathiidae
ECHO I (T)_H354,2,Leptognathiidae
NOAA DOMES 1_IFR1_DJ18,2,Leptognathiidae
NOAA DOMES 1_IFR1_DJ15,2,Leptognathiidae
ECHO I (T)_H354,2,Leptognathiidae
NOAA DOMES 1_IFR1_DJ29,2,Leptognathiidae
NOAA DOMES 1_IFR1_DJ38,2,Leptognathiidae
ECHO I (C)_H348,2,Leptognathiidae
NOAA DOMES 2_IFR1_DJ60,3,Leptognathiidae
NOAA DOMES 2_IFR1_DJ62,3,Leptognathiidae
NOAA DOMES 2_IFR1_DJ52,3,Leptognathiidae
KOREA KR5_Stn. SD03,3,Leptognathiidae
ECHO I (C)_H348,3,Leptognathiidae
NOAA DOMES 2_IFR1_DJ42,3,Leptognathiidae
NOAA DOMES 1_IFR1_DJ35,3,Leptognathiidae
ECHO I (T)_H358,3,Leptognathiidae
ECHO I (T)_H358,3,Leptognathiidae
NOAA DOMES 1_IFR1_DJ35,3,Leptognathiidae
NOAA DOMES 1_IFR1_DJ38,3,Leptognathiidae
NOAA DOMES 1_IFR1_DJ36,3,Leptognathiidae
NOAA DOMES 2_IFR1_DJ52,4,Leptognathiidae
NOAA DOMES 2_IFR1_DJ56,4,Leptognathiidae
NOAA DOMES 2_IFR1_DJ59,4,Leptognathiidae
NOAA DOMES 2_IFR1_DJ41,4,Leptognathiidae
ECHO I (N)_H361,5,Leptognathiidae
IFREMER1 IFR2 SO239-176,0,Leptolaimidae
IFREMER1 IFR2 SO239-175,0,Leptolaimidae
IFREMER1 IFR2 SO239-168,0,Leptolaimidae
IFREMER1 IFR2 SO239-154,0,Leptolaimidae
IFREMER1 IFR2 SO239-168,0,Leptolaimidae
IFREMER1 IFR2 SO239-176,0,Leptolaimidae
IFREMER1 IFR2 SO239-154,0,Leptolaimidae
IFREMER1 IFR2 SO239-154,0,Leptolaimidae
IFREMER1 IFR2 SO239-176,0,Leptolaimidae
IFREMER1 IFR2 SO239-168,0,Leptolaimidae
IFREMER1 IFR2 SO239-154,0,Leptolaimidae
IFREMER1 IFR2 SO239-175,0,Leptolaimidae
IFREMER1 IFR2 SO239-175,0,Leptolaimidae
IFREMER1 IFR2 SO239-176,0,Leptolaimidae
IFREMER1 IFR2 SO239-168,0,Leptolaimidae
IFREMER1 IFR2 SO239-154,0,Leptolaimidae
IFREMER1 IFR2 SO239-175,0,Leptolaimidae
IFREMER1 IFR2 SO239-176,0,Leptolaimidae
IFREMER1 IFR2 SO239-168,0,Leptolaimidae
IFREMER1 IFR2 East Zone,1,Leptolaimidae
IFREMER1 IFR2 East Zone,1,Leptolaimidae
IFREMER1 IFR2 East Zone,1,Leptolaimidae
IFREMER1 IFR2 East Zone,1,Leptolaimidae
IFREMER1 IFR2 SO239-175,1,Leptolaimidae
IFREMER1 IFR2 East Zone,1,Leptolaimidae
IFREMER1 IFR2 East Zone,1,Leptolaimidae
IFREMER1 IFR2 East Zone,1,Leptolaimidae
IFREMER1 IFR2 SO239-176,1,Leptolaimidae
SITE_14_-130_4950,1,Leptolaimidae
IFREMER1 IFR2 East Zone,1,Leptolaimidae
IFREMER1 IFR2 East Zone,1,Leptolaimidae
SITE_14_-130_5035,1,Leptolaimidae
SITE_14_-130_4958,1,Leptolaimidae
IFREMER1 IFR2 SO239-175,2,Leptolaimidae
IFREMER1 IFR2 SO239-154,2,Leptolaimidae
IFREMER1 IFR2 SO239-168,3,Leptolaimidae
IFREMER1 IFR2 East Zone,3,Leptolaimidae
IFREMER1 IFR2 East Zone,3,Leptolaimidae
SITE_14_-130_4950,3,Leptolaimidae
SITE_14_-130_4978,3,Leptolaimidae
KOREA KR5_Stn. SD07,1,Leuconidae
KOREA1 KR5 (B2+B1) MNBC1920,1,Leuconidae
BGR1 BGR east #26EBS,1,Leuconidae
BGR1 BGR east #26EBS,1,Leuconidae
BGR1 OA BGR1 #47EBS,1,Leuconidae
BGR1 BGR east #26EBS,1,Leuconidae
BGR1 BGR east #12EBS,2,Leuconidae
BGR1 BGR east #26EBS,2,Leuconidae
BGR1 OA BGR1 #47EBS,2,Leuconidae
BGR1 OA BGR1 #61EBS,2,Leuconidae
BGR1 BGR east #26EBS,3,Leuconidae
BGR1 OA BGR1 #5_MUC,3,Leuconidae
BGR1 BGR east #12EBS,3,Leuconidae
BGR1 BGR east #12EBS,5,Leuconidae
BGR1 BGR east #12EBS,7,Leuconidae
BGR1 BGR east #12EBS,9,Leuconidae
BGR1 OA BGR1 #5_MUC,20,Leuconidae
BGR1 OA BGR1 #5_MUC,40,Leuconidae
COMRA_DY31-II-JL-Dive 64,1,Leucopsacidae
YUZ2_Sta. 359,1,Lichenoporidae
UKSRL1 UK-1 UK1-AB01-EB04,1,Limopsidae
UKSRL1 UK-1 UK1-A-J,1,Limopsidae
UKSRL1 UK-1 UK1-A-EB04,1,Limopsidae
AB01_UK-1_BC13,1,Limopsidae
UKSRL1 UK-1 UK1-AB01-J,1,Limopsidae
UKSRL1 UK-1 UK1-A-B,1,Lineidae
IFREMER1 IFR2 SO239-154,0,Linhomoeidae
IFREMER1 IFR2 SO239-168,0,Linhomoeidae
IFREMER1 IFR2 SO239-175,0,Linhomoeidae
IFREMER1 IFR2 SO239-176,0,Linhomoeidae
IFREMER1 IFR2 SO239-168,0,Linhomoeidae
IFREMER1 IFR2 SO239-175,0,Linhomoeidae
IFREMER1 IFR2 SO239-154,0,Linhomoeidae
IFREMER1 IFR2 SO239-176,0,Linhomoeidae
IFREMER1 IFR2 SO239-154,0,Linhomoeidae
IFREMER1 IFR2 SO239-176,0,Linhomoeidae
IFREMER1 IFR2 SO239-175,0,Linhomoeidae
IFREMER1 IFR2 SO239-168,0,Linhomoeidae
IFREMER1 IFR2 SO239-168,0,Linhomoeidae
IFREMER1 IFR2 SO239-176,0,Linhomoeidae
IFREMER1 IFR2 SO239-168,0,Linhomoeidae
IFREMER1 IFR2 SO239-168,0,Linhomoeidae
IFREMER1 IFR2 SO239-154,0,Linhomoeidae
IFREMER1 IFR2 SO239-175,0,Linhomoeidae
IFREMER1 IFR2 SO239-176,0,Linhomoeidae
IFREMER1 IFR2 SO239-176,0,Linhomoeidae
IFREMER1 IFR2 SO239-154,0,Linhomoeidae
IFREMER1 IFR2 SO239-175,0,Linhomoeidae
IFREMER1 IFR2 SO239-168,0,Linhomoeidae
IFREMER1 IFR2 SO239-175,0,Linhomoeidae
IFREMER1 IFR2 SO239-154,0,Linhomoeidae
IFREMER1 IFR2 SO239-176,0,Linhomoeidae
IFREMER1 IFR2 SO239-168,0,Linhomoeidae
IFREMER1 IFR2 SO239-154,0,Linhomoeidae
IFREMER1 IFR2 SO239-168,0,Linhomoeidae
IFREMER1 IFR2 SO239-176,0,Linhomoeidae
IFREMER1 IFR2 SO239-168,0,Linhomoeidae
IFREMER1 IFR2 SO239-175,0,Linhomoeidae
IFREMER1 IFR2 SO239-154,0,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
SITE_14.70139_-125.4044_4516,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
SITE_14.7075_-125.4044_4518,1,Linhomoeidae
SITE_14.7075_-125.4044_4518,1,Linhomoeidae
SITE_14.64_-125.4531_4517,1,Linhomoeidae
SITE_14.64_-125.4531_4517,1,Linhomoeidae
SITE_14.63806_-125.4497_4511,1,Linhomoeidae
IFREMER1 IFR2 SO239-175,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
SITE_14_-130_5020,1,Linhomoeidae
SITE_14_-130_5020,1,Linhomoeidae
SITE_14_-130_5024,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 SO239-176,1,Linhomoeidae
SITE_14.68972_-125.4589_4500,1,Linhomoeidae
IFREMER1 IFR2 SO239-154,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,1,Linhomoeidae
IFREMER1 IFR2 East Zone,2,Linhomoeidae
IFREMER1 IFR2 East Zone,2,Linhomoeidae
IFREMER1 IFR2 East Zone,2,Linhomoeidae
IFREMER1 IFR2 SO239-154,2,Linhomoeidae
IFREMER1 IFR2 SO239-175,2,Linhomoeidae
IFREMER1 IFR2 SO239-176,2,Linhomoeidae
IFREMER1 IFR2 SO239-175,2,Linhomoeidae
DeepCCZ_APEI-7_DC01,0,Liparidae
APEI-1_LK-96_transect1,0,Liparidae
APEI6_FL_3,0,Liparidae
DeepCCZ_APEI-4_DC08,0,Liparidae
APEI6_RI_2,0,Liparidae
APEI-4_LK-090_transect1,0,Liparidae
DeepCCZ_APEI-4_DC07,0,Liparidae
APEI6_TR_15,0,Liparidae
APEI6_FL_26,0,Liparidae
APEI-7_LK-086_transect1,0,Liparidae
APEI6_TR_29,0,Liparidae
DeepCCZ_APEI-1_DC10,0,Liparidae
APEI6_RI_15,0,Liparidae
DeepCCZ_APEI-1_DC12,0,Liparidae
APEI-4_LK-091_transect1,0,Liparidae
DeepCCZ_APEI-4_TC02,0,Liparidae
APEI-4_LK-94_transect1,0,Liparidae
AB01/AB02_UK-1_EPIRB transect 2,0,Liparidae
"Mangan 2018, SO262_BGR_AKS251",0,Liparidae
APEI-7_LK-088_transect1,0,Liparidae
AB01/AB02_UK-1_CA01,0,Liparidae
DeepCCZ_APEI-4_DC06,0,Liparidae
AB01/AB02_UK-1_CA07,0,Liparidae
DeepCCZ_APEI-4_DC05,0,Liparidae
APEI-1_LK-96_transect2,0,Liparidae
APEI-4_LK-94_transect2,0,Liparidae
APEI6_RI_9,0,Liparidae
"Mangan 2018, SO262_BGR_AKS244",0,Liparidae
OMCO_B_OMCO_T2,0,Liparidae
OMCO_E_OMCO_T6,0,Liparidae
APEI-3_ROV15,0,Liparidae
DeepCCZ_APEI-1_TC07,0,Liparidae
APEI-7_LK-089_transect1,0,Liparidae
DeepCCZ_APEI-4_TC03,0,Liparidae
APEI-7_LK-089_transect2,0,Liparidae
DeepCCZ_APEI-7_DC02,0,Liparidae
APEI6_TR_18,0,Liparidae
APEI-4_LK-091_transect2,0,Liparidae
APEI6_TR_25,0,Liparidae
AB01/AB02_UK-1_CA08,0,Liparidae
BGR_ROV02,0,Liparidae
AB01/AB02_UK-1_transect 2,0,Liparidae
"Mangan 2018, SO262_BGR_AKS247",0,Liparidae
"Mangan 2018, SO262_BGR_AKS250",0,Liparidae
OMS_CA05,0,Liparidae
APEI-4_LK-092_transect,0,Liparidae
OMS_CA10,0,Liparidae
Korea KR5_TC02,0,Liparidae
BGR_ROV03,0,Liparidae
AB01/AB02_UK-1_transect 1,0,Liparidae
DeepCCZ_APEI-6_CA13,0,Liparidae
OMS_CA03,0,Liparidae
TOML_B_F04,0,Liparidae
GSR_ROV10,0,Liparidae
DeepCCZ_APEI-4_TC04,0,Liparidae
APEI-3_ROV14,0,Liparidae
APEI-9_TC08,0,Liparidae
AB01/AB02_UK-1_EPIRB transect 1,0,Liparidae
TOML_C_F08,0,Liparidae
DeepCCZ_APEI-7_DC04,0,Liparidae
AB01/AB02_UK-1_CA02,0,Liparidae
GSR_ROV09,0,Liparidae
APEI6_RI_21,0,Liparidae
OMCO_D_OMCO_T5,0,Liparidae
TOML_B_F01,0,Liparidae
OMCO_B_OMCO_T3,0,Liparidae
Korea KR5_TC06,0,Liparidae
APEI6_FL_33,0,Liparidae
AB01/AB02_UK-1_CA09,0,Liparidae
APEI-9_TC10,0,Liparidae
OMS_CA11,0,Liparidae
GSR_ROV08,0,Liparidae
Korea KR5_TC01,0,Liparidae
DeepCCZ_APEI-1_DC09,0,Liparidae
"Mangan 2018, SO262_BGR_AKS246",0,Liparidae
TOML_B_F03,0,Liparidae
DeepCCZ_APEI-1_DC11,0,Liparidae
TOML_C_F06,0,Liparidae
OMCO_C_OMCO_T4,0,Liparidae
Korea KR5_TC07,0,Liparidae
AB01/AB02_UK-1_CA06,0,Liparidae
TOML_B_F02,0,Liparidae
"Mangan 2018, SO262_BGR_AKS249",0,Liparidae
DeepCCZ_APEI-7_DC03,0,Liparidae
DeepCCZ_APEI-1_TC05,0,Liparidae
TOML_D_F10,0,Liparidae
TOML_D_F09a,0,Liparidae
OMS_CA04,0,Liparidae
BGR_ROV01,0,Liparidae
APEI6_FL_39,0,Liparidae
OMCO_A_OMCO_T1,0,Liparidae
TOML_C_F07,0,Liparidae
OMCO_F_OMCO_T8,0,Liparidae
OMCO_G_OMCO_T9,0,Liparidae
EQPAC_CA02,0,Liparidae
APEI-3_ROV13,0,Liparidae
APEI-9_TC09,0,Liparidae
"Mangan 2018, SO262_BGR_AKS248",0,Liparidae
TOML_C_F05,0,Liparidae
"Mangan 2018, SO262_BGR_AKS245",0,Liparidae
APEI-1_LK-95_transect1,0,Liparidae
APEI-1_LK-95_transect2,0,Liparidae
DeepCCZ_APEI-1_TC06,0,Liparidae
Korea KR5_TC03,0,Liparidae
"Mangan 2018, SO262_BGR_AKS243",0,Liparidae
Korea KR5_TC04,0,Liparidae
TOML_D_F09b,0,Liparidae
OMCO_F_OMCO_T7,0,Liparidae
Korea KR5_TC05,0,Liparidae
EQPAC_CA01,0,Liparidae
"Mangan 2018, SO262_BGR_AKS242",0,Liparidae
OMS_CA12,0,Liparidae
BGR_ROV04,1,Liparidae
NOAA DOMES 1_IFR1_DJ29,1,Longosomatidae
NOAA DOMES 1_IFR1_DJ32,1,Longosomatidae
NOAA DOMES 1_IFR1_DJ29,1,Longosomatidae
NOAA DOMES 1_IFR1_DJ32,1,Longosomatidae
UKSRL1 UK-1 UK1-A-E,1,Lopadorrhynchidae
UKSRL1 UK-1 UK1-A-L,1,Lopadorrhynchidae
OMS OMS S11,1,Lopadorrhynchidae
UKSRL1 UK-1 UK1-AB01-E,1,Lopadorrhynchidae
OMS OMS S03,1,Lopadorrhynchidae
JPIO/SO239_IOM_Sta. 88,1,Lopadorrhynchidae
UKSRL1 UK-1 UK1-A-A,1,Lopadorrhynchidae
UKSRL1 UK-1 UK1-AB01-B,1,Lopadorrhynchidae
UKSRL1 UK-1 UK1-A-B,1,Lopadorrhynchidae
KOREA1 KR5 (B2+B1) 8,1,Lopadorrhynchidae
KOREA KR5_Stn. SD16,1,Lopadorrhynchidae
UKSRL1 UK-1 UK1-A-B,2,Lopadorrhynchidae
COMRA2 COM1a WS1104-BNB,1,Lophogastridae
COMRA2 COM1a WS1102-BNB,2,Lophogastridae
COMRA2 COM1a W1101-BNB,3,Lophogastridae
COMRA2 COM1a W1102-BNB,60,Lophogastridae
UKSRL1 UK-1 UK1-A-G,1,Lovenellidae
YUZH YUZ2 9179,1,Loxosomatidae
COMRA2 COM1a WS1102-BNB,4,Luciferidae
COMRA2 COM1a W1102-BNB,10,Luciferidae
COMRA2 COM1a WS1104-BNB,40,Luciferidae
KOREA KR5_Stn. SD09,0,Lumbrineridae
KOREA KR5_Stn. SD06,0,Lumbrineridae
KOREA KR5_Stn. SD11,0,Lumbrineridae
KOREA KR5_Stn. SD07,0,Lumbrineridae
KOREA KR5_Stn. SD10,0,Lumbrineridae
KOREA KR5_Stn. SD04,0,Lumbrineridae
KOREA KR5_Stn. SD13,0,Lumbrineridae
KOREA KR5_Stn. SD03,0,Lumbrineridae
KOREA KR5_Stn. SD02,0,Lumbrineridae
KOREA KR5_Stn. SD14,0,Lumbrineridae
KOREA KR5_Stn. SD05,0,Lumbrineridae
KOREA KR5_Stn. SD08,0,Lumbrineridae
KOREA KR5_Stn. SD16,0,Lumbrineridae
GSRNOD15A_B4N01_BC035,0,Lumbrineridae
GSRNOD15A_B4S03_BC018,0,Lumbrineridae
GSRNOD15A_B4N01_BC036,0,Lumbrineridae
GSRNOD15A_B4N01_BC029,0,Lumbrineridae
GSRNOD15A_B4N01_BC026,0,Lumbrineridae
GSRNOD15A_B4S03_BC019,0,Lumbrineridae
GSRNOD15A_B4S03_BC021,0,Lumbrineridae
GSRNOD15A_B6S02_BC011,0,Lumbrineridae
GSRNOD15A_B4S03_BC024,0,Lumbrineridae
GSRNOD15A_B4S03_BC019,0,Lumbrineridae
GSRNOD15A_B6S02_BC015,0,Lumbrineridae
GSRNOD15A_B4N01_BC035,0,Lumbrineridae
GSRNOD15A_B4S03_BC018,0,Lumbrineridae
GSRNOD15A_B4N01_BC029,0,Lumbrineridae
GSRNOD15A_B4N01_BC027,0,Lumbrineridae
GSRNOD15A_B4N01_BC036,0,Lumbrineridae
GSRNOD15A_B4S03_BC021,0,Lumbrineridae
GSRNOD15A_B4N01_BC026,0,Lumbrineridae
KOREA1 APEI-6 (KOREA1) 28,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 60,1,Lumbrineridae
KOREA KR5_Stn. SD04,1,Lumbrineridae
KOREA KR5_Stn. SD15,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-EB02,1,Lumbrineridae
OMS OMS S09,1,Lumbrineridae
OMS OMS S09,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U06,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS1_AB02_EB05,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U11,1,Lumbrineridae
OMS OMS S01,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S10,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS1_AB02_EB11,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U08,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-EB02,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_BC05,1,Lumbrineridae
OMS OMS S01,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS1_AB02_EB11,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-EB03,1,Lumbrineridae
JPIO/SO239_GSR_Sta. 119,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S02,1,Lumbrineridae
OMS OMS S02,1,Lumbrineridae
OMS OMS OMS-AB02-S10,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS1_AB02_MC21,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S10,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U04,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS1_AB02_EB11,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_EB04,1,Lumbrineridae
IFREMER (W)_Kaplan West (Site W),1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS1_AB02_EB06,1,Lumbrineridae
OMS OMS S11,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_EB08,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S10,1,Lumbrineridae
UKSRL1 UK-1 UK1-A-I,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_EB03,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS1_AB02_EB10,1,Lumbrineridae
OMS OMS S01,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S01,1,Lumbrineridae
OMS OMS S07,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S05,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U01,1,Lumbrineridae
KOREA KR5_Stn. SD15,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-EB02,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U02,1,Lumbrineridae
OMS OMS S07,1,Lumbrineridae
OMS OMS S08,1,Lumbrineridae
OMS OMS S06,1,Lumbrineridae
OMS OMS S10,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S05,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S10,1,Lumbrineridae
UKSRL1 UK-1 UK1-A-A,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-D,1,Lumbrineridae
UKSRL1 APEI-6 (UKSRL) APEI6-AB02-A01,1,Lumbrineridae
UKSRL1 APEI-6 (UKSRL) APEI6_AB02_EB13,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U06,1,Lumbrineridae
OMS OMS S08,1,Lumbrineridae
OMS OMS S03,1,Lumbrineridae
JPIO/SO239_IOM_Sta. 90,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 12,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_EB09,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U11,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-C,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_BC14,1,Lumbrineridae
KOREA KR5_Stn. SD12,1,Lumbrineridae
OMS OMS S12,1,Lumbrineridae
OMS OMS S08,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U02,1,Lumbrineridae
KOREA1 KR5 (B2+B1) MNBC1908,1,Lumbrineridae
OMS OMS S11,1,Lumbrineridae
KOREA KR5_Stn. SD15,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S07,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-E,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-E,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-EB02,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-K,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U12,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 57,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-EB02,1,Lumbrineridae
GSR GSR B6 B6S02,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 23,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-EB01,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 21,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-EB01,1,Lumbrineridae
UKSRL1 UK-1 UK1-A-EB01,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_EB07,1,Lumbrineridae
UKSRL1 UK-1 UK1-A-F,1,Lumbrineridae
JPIO/SO239_IOM_Sta. 107,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 51,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 15,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-H,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U03,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 58,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_BC18,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 58,1,Lumbrineridae
GSR GSR B6 B6S02,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS1_AB02_EB10,1,Lumbrineridae
GSR GSR B6 B6S02,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_BC18,1,Lumbrineridae
GSR GSR B6 B6S02,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 15,1,Lumbrineridae
UKSRL1 UK-1 UK1-A-EB01,1,Lumbrineridae
JPIO/SO239_IOM_Sta. 95,1,Lumbrineridae
GSR GSR B6 B6S02,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 21,1,Lumbrineridae
GSR GSR B4 B4S03,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 23,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 15,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 58,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-G-I,1,Lumbrineridae
JPIO/SO239_IOM_Sta. 107,1,Lumbrineridae
GSR GSR B6 B6S02,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-EB04,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S07,1,Lumbrineridae
GSR GSR B6 B6S02,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS1_AB02_EB10,1,Lumbrineridae
UKSRL1 UK-1 UK1-A-EB03,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S05,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 15,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_BC14,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 23,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-EB02,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U12,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 57,1,Lumbrineridae
UKSRL1 UK-1 UK1-A-H,1,Lumbrineridae
GSR GSR B6 B6S02,1,Lumbrineridae
JPIO/SO239_IOM_Sta. 105,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_EB04,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS1_AB02_EB10,1,Lumbrineridae
JPIO/SO239_IOM_Sta. 97,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-F,1,Lumbrineridae
GSR GSR B4 B4S03,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S07,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 15,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U07,1,Lumbrineridae
GSR GSR B6 B6S02,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-EB02,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 58,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_EB04,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 16,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S07,1,Lumbrineridae
GSR GSR B6 B6S02,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S05,1,Lumbrineridae
JPIO/SO239_IOM_Sta. 97,1,Lumbrineridae
GSR GSR B4 B4S03,1,Lumbrineridae
GSR GSR B4 B4N01,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-EB02,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 57,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-U08,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-EB02,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB02-EB02,1,Lumbrineridae
UKSRL1 OA UKSRL1 OMS-AB02-S05,1,Lumbrineridae
UKSRL1 UK-1 UK1-AB01-EB03,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 16,1,Lumbrineridae
GSR GSR B4 B4S03,1,Lumbrineridae
GSR GSR B6 B6S02,1,Lumbrineridae
JPIO/SO239_IOM_Sta. 88,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 15,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 15,1,Lumbrineridae
UKSRL1 UK-1 UK1_AB02_EB03,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 57,1,Lumbrineridae
JPIO/SO239_BGR_Sta. 15,1,Lumbrineridae
